"Id","SalePrice"
2852,236732.765212693
2853,230744.766927271
2854,147932.373775396
2855,198748.536770101
2856,193777.415179005
2857,187312.397111797
2858,199991.471294173
2859,122693.852054743
2860,118178.404766856
2861,120873.563372494
2862,176684.434963661
2863,119480.952134879
2864,206209.007799558
2865,127599.692721713
2866,153519.373728384
2867,107021.660542412
2868,96071.8036381262
2869,116307.208859459
2870,121096.378135234
2871,94229.1109104214
2872,69140.0442321787
2873,106500.715311873
2874,133559.008017706
2875,116407.297441425
2876,161308.933969858
2877,132069.137247258
2878,173088.640934544
2879,131615.750500324
2880,98107.044215418
2881,152383.103375335
2882,169650.149655534
2883,190159.373988554
2884,202816.218897332
2885,185421.153238961
2886,211184.872448109
2887,100102.221618275
2888,132557.31911421
2889,67209.8114117719
2890,92750.1803125812
2891,128635.886851258
2892,71216.0442034917
2893,100130.322455075
2894,72152.8010705358
2895,305273.507428027
2896,292703.682613893
2897,187097.600883845
2898,153206.831510407
2899,224757.017595839
2900,149566.051808398
2901,198674.796435099
2902,192929.431921161
2903,366024.784239672
2904,359511.880441025
2905,105024.666237647
2906,216135.017129068
2907,110933.576585308
2908,139632.58137416
2909,146607.96159296
2910,92476.0862555985
2911,90334.7520783997
2912,144261.052319321
2913,89512.4109825902
2914,84797.1114929407
2915,87914.861661631
2916,90299.9867492002
2917,155777.298920773
2918,121339.014436566
2919,219776.688473103
